 ********* BEGIN READER ****************************
 
 Nucleus            :  Ra  88 242
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 5   8) <--> ( 6   3)        0.125436      0.001430      0.001210   WU     0.105596      0.089351
 ( 5   8) <--> ( 6   4)       -0.023745      0.000051      0.000043   WU     0.003784      0.003202
 ( 5   8) <--> ( 6   5)        0.086859      0.000686      0.000580   WU     0.050632      0.042843
 ( 5   8) <--> ( 6   6)        0.264242      0.006348      0.005371   WU     0.468604      0.396511
 ( 5   8) <--> ( 6   7)       -0.018745      0.000032      0.000027   WU     0.002358      0.001995
 ( 5   8) <--> ( 6   8)        0.797691      0.057846      0.048947   WU     4.270430      3.613441
 ( 5   8) <--> ( 6   9)        0.197551      0.003548      0.003002   WU     0.261915      0.221621
 ( 5   8) <--> ( 6  10)        1.505853      0.206145      0.174430   WU    15.218343     12.877059
 ( 5   9) <--> ( 6   1)       -0.015135      0.000021      0.000018   WU     0.001537      0.001301
 ( 5   9) <--> ( 6   2)       -0.007037      0.000005      0.000004   WU     0.000332      0.000281
 ( 5   9) <--> ( 6   3)        0.104284      0.000989      0.000837   WU     0.072986      0.061757
 ( 5   9) <--> ( 6   4)        0.010115      0.000009      0.000008   WU     0.000687      0.000581
 ( 5   9) <--> ( 6   5)        0.037840      0.000130      0.000110   WU     0.009609      0.008131
 ( 5   9) <--> ( 6   6)        0.033340      0.000101      0.000086   WU     0.007460      0.006312
 ( 5   9) <--> ( 6   7)        0.082801      0.000623      0.000527   WU     0.046012      0.038933
 ( 5   9) <--> ( 6   8)        0.048966      0.000218      0.000184   WU     0.016091      0.013616
 ( 5   9) <--> ( 6   9)       -0.010672      0.000010      0.000009   WU     0.000764      0.000647
 ( 5   9) <--> ( 6  10)        0.485891      0.021463      0.018161   WU     1.584457      1.340695
 ( 5  10) <--> ( 6   1)       -0.023099      0.000049      0.000041   WU     0.003581      0.003030
 ( 5  10) <--> ( 6   2)        0.026638      0.000065      0.000055   WU     0.004762      0.004030
 ( 5  10) <--> ( 6   3)        0.104192      0.000987      0.000835   WU     0.072856      0.061648
 ( 5  10) <--> ( 6   4)       -0.119733      0.001303      0.001103   WU     0.096213      0.081411
 ( 5  10) <--> ( 6   5)       -0.115284      0.001208      0.001022   WU     0.089194      0.075472
 ( 5  10) <--> ( 6   6)       -0.006070      0.000003      0.000003   WU     0.000247      0.000209
 ( 5  10) <--> ( 6   7)       -0.058592      0.000312      0.000264   WU     0.023040      0.019495
 ( 5  10) <--> ( 6   8)       -0.220959      0.004438      0.003756   WU     0.327663      0.277253
 ( 5  10) <--> ( 6   9)        0.021251      0.000041      0.000035   WU     0.003031      0.002565
 ( 5  10) <--> ( 6  10)       -0.156477      0.002226      0.001883   WU     0.164324      0.139044
 ( 5   1) <--> ( 7   1)        4.919109      2.199784      1.613175   WU   162.395874    119.090308
 ( 5   1) <--> ( 7   2)       -0.145042      0.001912      0.001402   WU     0.141186      0.103536
 ( 5   1) <--> ( 7   3)        0.784749      0.055985      0.041055   WU     4.132986      3.030856
 ( 5   1) <--> ( 7   4)        0.494052      0.022190      0.016273   WU     1.638129      1.201294
 ( 5   1) <--> ( 7   5)       -0.101078      0.000929      0.000681   WU     0.068567      0.050283
 ( 5   1) <--> ( 7   6)        0.226346      0.004658      0.003416   WU     0.343834      0.252145
 ( 5   1) <--> ( 7   7)        0.170266      0.002635      0.001933   WU     0.194561      0.142678
 ( 5   1) <--> ( 7   8)        0.093798      0.000800      0.000587   WU     0.059045      0.043300
 ( 5   1) <--> ( 7   9)       -0.071384      0.000463      0.000340   WU     0.034199      0.025079
 ( 5   1) <--> ( 7  10)        0.122365      0.001361      0.000998   WU     0.100488      0.073691
 ( 5   2) <--> ( 7   1)        0.234803      0.005012      0.003675   WU     0.370005      0.271337
 ( 5   2) <--> ( 7   2)       -2.100954      0.401273      0.294267   WU    29.623416     21.723839
 ( 5   2) <--> ( 7   3)        3.498636      1.112768      0.816030   WU    82.148505     60.242237
 ( 5   2) <--> ( 7   4)        0.955536      0.083004      0.060870   WU     6.127678      4.493631
 ( 5   2) <--> ( 7   5)       -1.030992      0.096631      0.070863   WU     7.133673      5.231360
 ( 5   2) <--> ( 7   6)        0.683505      0.042471      0.031145   WU     3.135346      2.299254
 ( 5   2) <--> ( 7   7)       -0.205150      0.003826      0.002806   WU     0.282451      0.207131
 ( 5   2) <--> ( 7   8)       -0.575004      0.030057      0.022042   WU     2.218929      1.627214
 ( 5   2) <--> ( 7   9)       -0.989479      0.089006      0.065271   WU     6.570756      4.818555
 ( 5   2) <--> ( 7  10)        0.163280      0.002424      0.001777   WU     0.178924      0.131211
 ( 5   3) <--> ( 7   1)       -2.200511      0.440204      0.322816   WU    32.497435     23.831452
 ( 5   3) <--> ( 7   2)        8.367432      6.364901      4.667594   WU   469.879538    344.578328
 ( 5   3) <--> ( 7   3)        2.249440      0.459998      0.337332   WU    33.958689     24.903039
 ( 5   3) <--> ( 7   4)        0.439741      0.017579      0.012891   WU     1.297764      0.951694
 ( 5   3) <--> ( 7   5)        0.087519      0.000696      0.000511   WU     0.051405      0.037697
 ( 5   3) <--> ( 7   6)        0.849796      0.065650      0.048143   WU     4.846532      3.554123
 ( 5   3) <--> ( 7   7)        0.042020      0.000161      0.000118   WU     0.011850      0.008690
 ( 5   3) <--> ( 7   8)       -0.079934      0.000581      0.000426   WU     0.042881      0.031446
 ( 5   3) <--> ( 7   9)       -0.008201      0.000006      0.000004   WU     0.000451      0.000331
 ( 5   3) <--> ( 7  10)        0.093050      0.000787      0.000577   WU     0.058108      0.042613
 ( 5   4) <--> ( 7   1)        0.392851      0.014030      0.010289   WU     1.035757      0.759555
 ( 5   4) <--> ( 7   2)        3.627053      1.195956      0.877034   WU    88.289704     64.745783
 ( 5   4) <--> ( 7   3)       -3.396837      1.048955      0.769233   WU    77.437541     56.787530
 ( 5   4) <--> ( 7   4)        6.867868      4.287964      3.144507   WU   316.552699    232.138646
 ( 5   4) <--> ( 7   5)       -0.647277      0.038088      0.027931   WU     2.811784      2.061975
 ( 5   4) <--> ( 7   6)        0.236379      0.005080      0.003725   WU     0.374990      0.274993
 ( 5   4) <--> ( 7   7)        0.343145      0.010704      0.007850   WU     0.790235      0.579506
 ( 5   4) <--> ( 7   8)       -0.436543      0.017324      0.012705   WU     1.278955      0.937901
 ( 5   4) <--> ( 7   9)       -0.696192      0.044062      0.032312   WU     3.252821      2.385402
 ( 5   4) <--> ( 7  10)       -0.093162      0.000789      0.000579   WU     0.058247      0.042715
 ( 5   5) <--> ( 7   1)       -0.577161      0.030283      0.022208   WU     2.235610      1.639447
 ( 5   5) <--> ( 7   2)       -4.496629      1.838152      1.347978   WU   135.698896     99.512524
 ( 5   5) <--> ( 7   3)       -1.969636      0.352679      0.258631   WU    26.035995     19.093063
 ( 5   5) <--> ( 7   4)       -3.235768      0.951836      0.698013   WU    70.267915     51.529805
 ( 5   5) <--> ( 7   5)        3.872379      1.363211      0.999688   WU   100.637051     73.800504
 ( 5   5) <--> ( 7   6)        6.864387      4.283619      3.141320   WU   316.231903    231.903395
 ( 5   5) <--> ( 7   7)       -0.758572      0.052312      0.038362   WU     3.861849      2.832022
 ( 5   5) <--> ( 7   8)       -0.150163      0.002050      0.001503   WU     0.151332      0.110977
 ( 5   5) <--> ( 7   9)       -0.147467      0.001977      0.001450   WU     0.145946      0.107027
 ( 5   5) <--> ( 7  10)        0.687508      0.042970      0.031511   WU     3.172177      2.326263
 ( 5   6) <--> ( 7   1)        0.273564      0.006803      0.004989   WU     0.502250      0.368317
 ( 5   6) <--> ( 7   2)       -0.359549      0.011752      0.008618   WU     0.867596      0.636237
 ( 5   6) <--> ( 7   3)        1.627849      0.240899      0.176659   WU    17.784029     13.041621
 ( 5   6) <--> ( 7   4)       -5.704406      2.958205      2.169350   WU   218.385140    160.149103
 ( 5   6) <--> ( 7   5)        1.811448      0.298304      0.218756   WU    22.021858     16.149363
 ( 5   6) <--> ( 7   6)        2.606636      0.617686      0.452970   WU    45.599801     33.439854
 ( 5   6) <--> ( 7   7)        9.357327      7.959961      5.837304   WU   587.632468    430.930477
 ( 5   6) <--> ( 7   8)       -0.368828      0.012367      0.009069   WU     0.912955      0.669500
 ( 5   6) <--> ( 7   9)       -1.466785      0.195587      0.143431   WU    14.438942     10.588558
 ( 5   6) <--> ( 7  10)       -0.569005      0.029433      0.021584   WU     2.172874      1.593441
 ( 5   7) <--> ( 7   1)        0.026406      0.000063      0.000046   WU     0.004680      0.003432
 ( 5   7) <--> ( 7   2)        0.030811      0.000086      0.000063   WU     0.006371      0.004672
 ( 5   7) <--> ( 7   3)       -0.970465      0.085618      0.062787   WU     6.320655      4.635147
 ( 5   7) <--> ( 7   4)       -2.000885      0.363958      0.266903   WU    26.868695     19.703710
 ( 5   7) <--> ( 7   5)       -1.251383      0.142360      0.104397   WU    10.509519      7.706981
 ( 5   7) <--> ( 7   6)        1.120329      0.114103      0.083676   WU     8.423517      6.177246
 ( 5   7) <--> ( 7   7)       -1.360279      0.168215      0.123357   WU    12.418194      9.106676
 ( 5   7) <--> ( 7   8)        8.191425      6.099949      4.473296   WU   450.319812    330.234529
 ( 5   7) <--> ( 7   9)       -2.591099      0.610345      0.447586   WU    45.057811     33.042395
 ( 5   7) <--> ( 7  10)        2.033427      0.375893      0.275655   WU    27.749772     20.349833
 ( 5   8) <--> ( 7   1)       -0.150384      0.002056      0.001508   WU     0.151778      0.111304
 ( 5   8) <--> ( 7   2)        0.129187      0.001517      0.001113   WU     0.112005      0.082137
 ( 5   8) <--> ( 7   3)        0.505764      0.023254      0.017053   WU     1.716714      1.258923
 ( 5   8) <--> ( 7   4)        1.386066      0.174653      0.128079   WU    12.893475      9.455215
 ( 5   8) <--> ( 7   5)       -1.696621      0.261684      0.191901   WU    19.318423     14.166844
 ( 5   8) <--> ( 7   6)       -5.127461      2.390078      1.752724   WU   176.444001    129.392267
 ( 5   8) <--> ( 7   7)       -1.996691      0.362434      0.265785   WU    26.756175     19.621195
 ( 5   8) <--> ( 7   8)       -2.400266      0.523752      0.384085   WU    38.665245     28.354513
 ( 5   8) <--> ( 7   9)        4.476481      1.821717      1.335926   WU   134.485587     98.622764
 ( 5   8) <--> ( 7  10)        3.379395      1.038210      0.761354   WU    76.644328     56.205841
 ( 5   9) <--> ( 7   1)       -0.082416      0.000617      0.000453   WU     0.045585      0.033429
 ( 5   9) <--> ( 7   2)        0.194065      0.003424      0.002511   WU     0.252753      0.185352
 ( 5   9) <--> ( 7   3)        0.458535      0.019114      0.014017   WU     1.411064      1.034780
 ( 5   9) <--> ( 7   4)        0.137422      0.001717      0.001259   WU     0.126740      0.092942
 ( 5   9) <--> ( 7   5)       -3.477618      1.099439      0.806255   WU    81.164449     59.520596
 ( 5   9) <--> ( 7   6)       -0.082931      0.000625      0.000458   WU     0.046156      0.033848
 ( 5   9) <--> ( 7   7)        0.939502      0.080242      0.058844   WU     5.923758      4.344089
 ( 5   9) <--> ( 7   8)        0.830250      0.062665      0.045954   WU     4.626155      3.392514
 ( 5   9) <--> ( 7   9)        1.206143      0.132253      0.096985   WU     9.763370      7.159805
 ( 5   9) <--> ( 7  10)       -6.267340      3.570869      2.618637   WU   263.614171    193.317059
 ( 5  10) <--> ( 7   1)       -0.193999      0.003421      0.002509   WU     0.252581      0.185226
 ( 5  10) <--> ( 7   2)        0.016166      0.000024      0.000017   WU     0.001754      0.001286
 ( 5  10) <--> ( 7   3)       -0.071378      0.000463      0.000340   WU     0.034192      0.025074
 ( 5  10) <--> ( 7   4)       -0.254128      0.005871      0.004305   WU     0.433417      0.317839
 ( 5  10) <--> ( 7   5)        0.171957      0.002688      0.001971   WU     0.198445      0.145526
 ( 5  10) <--> ( 7   6)        0.025456      0.000059      0.000043   WU     0.004349      0.003189
 ( 5  10) <--> ( 7   7)        5.635820      2.887497      2.117498   WU   213.165249    156.321182
 ( 5  10) <--> ( 7   8)        2.595811      0.612567      0.449216   WU    45.221839     33.162682
 ( 5  10) <--> ( 7   9)       -2.866923      0.747204      0.547950   WU    55.161267     40.451596
 ( 5  10) <--> ( 7  10)       -0.137668      0.001723      0.001263   WU     0.127194      0.093276
 ( 6   1) <--> ( 6   1)        0.533192      0.371740   (eb)
 ( 6   2) <--> ( 6   1)       -2.807491      0.606308      0.606308   WU    44.759799     44.759799
 ( 6   2) <--> ( 6   2)        0.534773      0.372842   (eb)
 ( 6   3) <--> ( 6   1)        0.228368      0.004012      0.004012   WU     0.296158      0.296158
 ( 6   3) <--> ( 6   2)        0.154855      0.001845      0.001845   WU     0.136176      0.136176
 ( 6   3) <--> ( 6   3)       -0.994159     -0.693125   (eb)
 ( 6   4) <--> ( 6   1)       -0.491780      0.018604      0.018604   WU     1.373388      1.373388
 ( 6   4) <--> ( 6   2)        3.842562      1.135791      1.135791   WU    83.848123     83.848123
 ( 6   4) <--> ( 6   3)       -0.781351      0.046962      0.046962   WU     3.466921      3.466921
 ( 6   4) <--> ( 6   4)       -1.501922     -1.047136   (eb)
 ( 6   5) <--> ( 6   1)        0.050410      0.000195      0.000195   WU     0.014431      0.014431
 ( 6   5) <--> ( 6   2)       -1.178928      0.106913      0.106913   WU     7.892707      7.892707
 ( 6   5) <--> ( 6   3)       -2.404485      0.444735      0.444735   WU    32.831883     32.831883
 ( 6   5) <--> ( 6   4)       -3.585341      0.988821      0.988821   WU    72.998266     72.998266
 ( 6   5) <--> ( 6   5)       -8.761351     -6.108388   (eb)
 ( 6   6) <--> ( 6   1)        0.095144      0.000696      0.000696   WU     0.051406      0.051406
 ( 6   6) <--> ( 6   2)        0.079891      0.000491      0.000491   WU     0.036245      0.036245
 ( 6   6) <--> ( 6   3)        0.122356      0.001152      0.001152   WU     0.085016      0.085016
 ( 6   6) <--> ( 6   4)       -1.557322      0.186558      0.186558   WU    13.772363     13.772363
 ( 6   6) <--> ( 6   5)       -2.850531      0.625041      0.625041   WU    46.142709     46.142709
 ( 6   6) <--> ( 6   6)       -3.961681     -2.762072   (eb)
 ( 6   7) <--> ( 6   1)       -0.043754      0.000147      0.000147   WU     0.010871      0.010871
 ( 6   7) <--> ( 6   2)       -0.143580      0.001586      0.001586   WU     0.117069      0.117069
 ( 6   7) <--> ( 6   3)       -2.202567      0.373177      0.373177   WU    27.549241     27.549241
 ( 6   7) <--> ( 6   4)       -1.011424      0.078691      0.078691   WU     5.809227      5.809227
 ( 6   7) <--> ( 6   5)        4.663062      1.672626      1.672626   WU   123.479210    123.479210
 ( 6   7) <--> ( 6   6)        2.736347      0.575969      0.575969   WU    42.520063     42.520063
 ( 6   7) <--> ( 6   7)       -3.858657     -2.690245   (eb)
 ( 6   8) <--> ( 6   1)       -0.034978      0.000094      0.000094   WU     0.006948      0.006948
 ( 6   8) <--> ( 6   2)        0.452785      0.015770      0.015770   WU     1.164221      1.164221
 ( 6   8) <--> ( 6   3)       -0.631914      0.030717      0.030717   WU     2.267604      2.267604
 ( 6   8) <--> ( 6   4)        2.255922      0.391476      0.391476   WU    28.900121     28.900121
 ( 6   8) <--> ( 6   5)       -0.424000      0.013829      0.013829   WU     1.020899      1.020899
 ( 6   8) <--> ( 6   6)        1.618126      0.201410      0.201410   WU    14.868818     14.868818
 ( 6   8) <--> ( 6   7)        4.738231      1.726987      1.726987   WU   127.492310    127.492310
 ( 6   8) <--> ( 6   8)       -5.056920     -3.525670   (eb)
 ( 6   9) <--> ( 6   1)        0.089975      0.000623      0.000623   WU     0.045972      0.045972
 ( 6   9) <--> ( 6   2)       -0.032996      0.000084      0.000084   WU     0.006182      0.006182
 ( 6   9) <--> ( 6   3)        0.262609      0.005305      0.005305   WU     0.391626      0.391626
 ( 6   9) <--> ( 6   4)        2.080899      0.333088      0.333088   WU    24.589725     24.589725
 ( 6   9) <--> ( 6   5)       -2.003708      0.308834      0.308834   WU    22.799246     22.799246
 ( 6   9) <--> ( 6   6)       -0.894463      0.061543      0.061543   WU     4.543351      4.543351
 ( 6   9) <--> ( 6   7)       -4.790963      1.765640      1.765640   WU   130.345829    130.345829
 ( 6   9) <--> ( 6   8)        1.456890      0.163272      0.163272   WU    12.053282     12.053282
 ( 6   9) <--> ( 6   9)        3.567065      2.486947   (eb)
 ( 6  10) <--> ( 6   1)       -0.040083      0.000124      0.000124   WU     0.009124      0.009124
 ( 6  10) <--> ( 6   2)       -0.388919      0.011635      0.011635   WU     0.858955      0.858955
 ( 6  10) <--> ( 6   3)        0.280743      0.006063      0.006063   WU     0.447578      0.447578
 ( 6  10) <--> ( 6   4)       -1.254184      0.120998      0.120998   WU     8.932525      8.932525
 ( 6  10) <--> ( 6   5)        0.364079      0.010196      0.010196   WU     0.752738      0.752738
 ( 6  10) <--> ( 6   6)       -1.848957      0.262972      0.262972   WU    19.413553     19.413553
 ( 6  10) <--> ( 6   7)        2.466477      0.467962      0.467962   WU    34.546629     34.546629
 ( 6  10) <--> ( 6   8)       -0.447323      0.015392      0.015392   WU     1.136305      1.136305
 ( 6  10) <--> ( 6   9)       -1.665742      0.213438      0.213438   WU    15.756759     15.756759
 ( 6  10) <--> ( 6  10)       -1.613650     -1.125032   (eb)
 ( 6   1) <--> ( 7   1)        1.361598      0.142611      0.123597   WU    10.528081      9.124337
 ( 6   1) <--> ( 7   2)        0.225229      0.003902      0.003382   WU     0.288070      0.249661
 ( 6   1) <--> ( 7   3)        0.103069      0.000817      0.000708   WU     0.060326      0.052283
 ( 6   1) <--> ( 7   4)       -0.095869      0.000707      0.000613   WU     0.052193      0.045234
 ( 6   1) <--> ( 7   5)        0.071372      0.000392      0.000340   WU     0.028927      0.025070
 ( 6   1) <--> ( 7   6)        0.093025      0.000666      0.000577   WU     0.049142      0.042590
 ( 6   1) <--> ( 7   7)       -0.108109      0.000899      0.000779   WU     0.066370      0.057521
 ( 6   1) <--> ( 7   8)       -0.010945      0.000009      0.000008   WU     0.000680      0.000590
 ( 6   1) <--> ( 7   9)        0.037934      0.000111      0.000096   WU     0.008171      0.007082
 ( 6   1) <--> ( 7  10)       -0.009040      0.000006      0.000005   WU     0.000464      0.000402
 ( 6   2) <--> ( 7   1)       -2.428146      0.453530      0.393059   WU    33.481195     29.017035
 ( 6   2) <--> ( 7   2)       -0.471392      0.017093      0.014814   WU     1.261872      1.093623
 ( 6   2) <--> ( 7   3)        1.001191      0.077106      0.066826   WU     5.692265      4.933296
 ( 6   2) <--> ( 7   4)        0.637304      0.031243      0.027077   WU     2.306454      1.998927
 ( 6   2) <--> ( 7   5)       -0.094622      0.000689      0.000597   WU     0.050843      0.044064
 ( 6   2) <--> ( 7   6)        0.392960      0.011878      0.010295   WU     0.876898      0.759978
 ( 6   2) <--> ( 7   7)        0.097214      0.000727      0.000630   WU     0.053668      0.046512
 ( 6   2) <--> ( 7   8)        0.059070      0.000268      0.000233   WU     0.019815      0.017173
 ( 6   2) <--> ( 7   9)       -0.016698      0.000021      0.000019   WU     0.001583      0.001372
 ( 6   2) <--> ( 7  10)        0.166060      0.002121      0.001838   WU     0.156596      0.135717
 ( 6   3) <--> ( 7   1)       -0.423353      0.013787      0.011949   WU     1.017787      0.882082
 ( 6   3) <--> ( 7   2)        1.397281      0.150184      0.130160   WU    11.087130      9.608846
 ( 6   3) <--> ( 7   3)       -0.286046      0.006294      0.005455   WU     0.464646      0.402693
 ( 6   3) <--> ( 7   4)       -0.590333      0.026807      0.023233   WU     1.978996      1.715130
 ( 6   3) <--> ( 7   5)        0.162697      0.002036      0.001765   WU     0.150318      0.130276
 ( 6   3) <--> ( 7   6)        0.320613      0.007907      0.006853   WU     0.583734      0.505903
 ( 6   3) <--> ( 7   7)       -0.352359      0.009551      0.008277   WU     0.705055      0.611047
 ( 6   3) <--> ( 7   8)       -0.132668      0.001354      0.001173   WU     0.099950      0.086623
 ( 6   3) <--> ( 7   9)        0.034816      0.000093      0.000081   WU     0.006884      0.005966
 ( 6   3) <--> ( 7  10)        0.025275      0.000049      0.000043   WU     0.003628      0.003144
 ( 6   4) <--> ( 7   1)       -0.048138      0.000178      0.000154   WU     0.013159      0.011405
 ( 6   4) <--> ( 7   2)       -1.498748      0.172788      0.149750   WU    12.755835     11.055057
 ( 6   4) <--> ( 7   3)        3.056821      0.718781      0.622944   WU    53.062961     45.987900
 ( 6   4) <--> ( 7   4)        1.515086      0.176576      0.153032   WU    13.035446     11.297387
 ( 6   4) <--> ( 7   5)        0.439357      0.014849      0.012869   WU     1.096193      0.950034
 ( 6   4) <--> ( 7   6)        0.492693      0.018673      0.016183   WU     1.378491      1.194692
 ( 6   4) <--> ( 7   7)        0.310982      0.007439      0.006447   WU     0.549188      0.475963
 ( 6   4) <--> ( 7   8)        0.486301      0.018191      0.015766   WU     1.342954      1.163894
 ( 6   4) <--> ( 7   9)        0.521305      0.020905      0.018117   WU     1.543247      1.337481
 ( 6   4) <--> ( 7  10)        0.080000      0.000492      0.000427   WU     0.036344      0.031498
 ( 6   5) <--> ( 7   1)        0.459270      0.016225      0.014062   WU     1.197811      1.038103
 ( 6   5) <--> ( 7   2)       -1.059445      0.086340      0.074828   WU     6.373946      5.524087
 ( 6   5) <--> ( 7   3)       -1.648134      0.208950      0.181090   WU    15.425397     13.368678
 ( 6   5) <--> ( 7   4)       -0.314620      0.007614      0.006599   WU     0.562113      0.487164
 ( 6   5) <--> ( 7   5)       -0.175757      0.002376      0.002059   WU     0.175419      0.152030
 ( 6   5) <--> ( 7   6)       -0.091568      0.000645      0.000559   WU     0.047615      0.041266
 ( 6   5) <--> ( 7   7)        0.303258      0.007074      0.006131   WU     0.522248      0.452615
 ( 6   5) <--> ( 7   8)       -0.015003      0.000017      0.000015   WU     0.001278      0.001108
 ( 6   5) <--> ( 7   9)       -0.332242      0.008491      0.007359   WU     0.626845      0.543266
 ( 6   5) <--> ( 7  10)        0.036347      0.000102      0.000088   WU     0.007502      0.006502
 ( 6   6) <--> ( 7   1)        0.993553      0.075934      0.065810   WU     5.605747      4.858314
 ( 6   6) <--> ( 7   2)       -4.204232      1.359659      1.178371   WU   100.374822     86.991512
 ( 6   6) <--> ( 7   3)        0.244058      0.004582      0.003971   WU     0.338251      0.293151
 ( 6   6) <--> ( 7   4)       -2.175935      0.364207      0.315646   WU    26.887074     23.302131
 ( 6   6) <--> ( 7   5)        0.772453      0.045899      0.039779   WU     3.388403      2.936616
 ( 6   6) <--> ( 7   6)        0.524305      0.021146      0.018326   WU     1.561059      1.352918
 ( 6   6) <--> ( 7   7)       -0.412815      0.013109      0.011361   WU     0.967747      0.838714
 ( 6   6) <--> ( 7   8)       -0.015002      0.000017      0.000015   WU     0.001278      0.001108
 ( 6   6) <--> ( 7   9)        0.060898      0.000285      0.000247   WU     0.021060      0.018252
 ( 6   6) <--> ( 7  10)        0.037755      0.000110      0.000095   WU     0.008095      0.007015
 ( 6   7) <--> ( 7   1)        1.752949      0.236372      0.204855   WU    17.449784     15.123146
 ( 6   7) <--> ( 7   2)       -3.052225      0.716621      0.621072   WU    52.903516     45.849714
 ( 6   7) <--> ( 7   3)       -2.765662      0.588376      0.509926   WU    43.435995     37.644529
 ( 6   7) <--> ( 7   4)        2.241582      0.386515      0.334979   WU    28.533878     24.729361
 ( 6   7) <--> ( 7   5)        0.538755      0.022327      0.019350   WU     1.648295      1.428522
 ( 6   7) <--> ( 7   6)        0.132659      0.001354      0.001173   WU     0.099937      0.086612
 ( 6   7) <--> ( 7   7)        0.199682      0.003067      0.002658   WU     0.226427      0.196237
 ( 6   7) <--> ( 7   8)        0.153663      0.001816      0.001574   WU     0.134087      0.116209
 ( 6   7) <--> ( 7   9)        0.322877      0.008019      0.006950   WU     0.592004      0.513070
 ( 6   7) <--> ( 7  10)        0.183662      0.002595      0.002249   WU     0.191554      0.166013
 ( 6   8) <--> ( 7   1)        1.059687      0.086380      0.074862   WU     6.376855      5.526608
 ( 6   8) <--> ( 7   2)        0.997201      0.076493      0.066294   WU     5.646985      4.894054
 ( 6   8) <--> ( 7   3)       -2.807023      0.606106      0.525292   WU    44.744894     38.778908
 ( 6   8) <--> ( 7   4)        5.292572      2.154717      1.867421   WU   159.068815    137.859639
 ( 6   8) <--> ( 7   5)        4.221542      1.370879      1.188095   WU   101.203105     87.709358
 ( 6   8) <--> ( 7   6)        0.454838      0.015914      0.013792   WU     1.174802      1.018161
 ( 6   8) <--> ( 7   7)        0.786832      0.047623      0.041274   WU     3.515729      3.046965
 ( 6   8) <--> ( 7   8)        0.934551      0.067183      0.058226   WU     4.959723      4.298426
 ( 6   8) <--> ( 7   9)        1.385757      0.147717      0.128022   WU    10.905004      9.451003
 ( 6   8) <--> ( 7  10)       -0.222922      0.003823      0.003313   WU     0.282199      0.244573
 ( 6   9) <--> ( 7   1)        0.813982      0.050967      0.044171   WU     3.762538      3.260866
 ( 6   9) <--> ( 7   2)       -2.045621      0.321890      0.278971   WU    23.763034     20.594630
 ( 6   9) <--> ( 7   3)        2.445044      0.459865      0.398549   WU    33.948837     29.422325
 ( 6   9) <--> ( 7   4)       -1.107472      0.094346      0.081766   WU     6.964930      6.036273
 ( 6   9) <--> ( 7   5)        5.756156      2.548718      2.208889   WU   188.155396    163.068010
 ( 6   9) <--> ( 7   6)       -3.111329      0.744644      0.645358   WU    54.972234     47.642603
 ( 6   9) <--> ( 7   7)        0.598100      0.027517      0.023848   WU     2.031415      1.760560
 ( 6   9) <--> ( 7   8)        0.994175      0.076030      0.065892   WU     5.612774      4.864404
 ( 6   9) <--> ( 7   9)        1.096889      0.092551      0.080211   WU     6.832459      5.921465
 ( 6   9) <--> ( 7  10)       -0.197726      0.003007      0.002606   WU     0.222014      0.192412
 ( 6  10) <--> ( 7   1)        1.926972      0.285632      0.247548   WU    21.086390     18.274871
 ( 6  10) <--> ( 7   2)       -1.223033      0.115062      0.099721   WU     8.494310      7.361735
 ( 6  10) <--> ( 7   3)       -0.476825      0.017489      0.015158   WU     1.291131      1.118981
 ( 6  10) <--> ( 7   4)       -0.728858      0.040864      0.035416   WU     3.016733      2.614502
 ( 6  10) <--> ( 7   5)       -2.548609      0.499647      0.433027   WU    36.885689     31.967597
 ( 6  10) <--> ( 7   6)        1.353435      0.140907      0.122119   WU    10.402224      9.015260
 ( 6  10) <--> ( 7   7)        1.931349      0.286931      0.248674   WU    21.182295     18.357989
 ( 6  10) <--> ( 7   8)       -0.221615      0.003778      0.003274   WU     0.278902      0.241715
 ( 6  10) <--> ( 7   9)        0.393288      0.011898      0.010312   WU     0.878361      0.761247
 ( 6  10) <--> ( 7  10)        0.046925      0.000169      0.000147   WU     0.012505      0.010837
 ( 6   1) <--> ( 8   1)        5.566414      2.383459      1.822645   WU   175.955398    134.554128
 ( 6   1) <--> ( 8   2)        0.598029      0.027511      0.021038   WU     2.030934      1.553067
 ( 6   1) <--> ( 8   3)        0.069059      0.000367      0.000281   WU     0.027083      0.020711
 ( 6   1) <--> ( 8   4)       -0.147946      0.001684      0.001288   WU     0.124297      0.095050
 ( 6   1) <--> ( 8   5)        0.217311      0.003633      0.002778   WU     0.268173      0.205073
 ( 6   1) <--> ( 8   6)       -0.113777      0.000996      0.000761   WU     0.073512      0.056215
 ( 6   1) <--> ( 8   7)        0.025578      0.000050      0.000038   WU     0.003715      0.002841
 ( 6   1) <--> ( 8   8)       -0.037258      0.000107      0.000082   WU     0.007883      0.006028
 ( 6   1) <--> ( 8   9)        0.008493      0.000006      0.000004   WU     0.000410      0.000313
 ( 6   1) <--> ( 8  10)       -0.103817      0.000829      0.000634   WU     0.061205      0.046804
 ( 6   2) <--> ( 8   1)        0.413554      0.013156      0.010060   WU     0.971215      0.742694
 ( 6   2) <--> ( 8   2)        5.069033      1.976546      1.511476   WU   145.915612    111.582527
 ( 6   2) <--> ( 8   3)        1.450337      0.161806      0.123734   WU    11.945092      9.134482
